State	StrainID	Species_Old	Genus_Old	Phylum	GPS	Lat	Long	Associated	General	Specific	Fruits	Fruit.Family	Fruit.Type	Rotting	Plant.Genus	Plant.Species	Common.Name	Other.Associations	Notes	Set	Morpho	SetID	IsoTemp	Specific.Location	Collected.By	X	X.1	Species	Subphylum	Genus	Region
Michigan	yHQL105	Metschnikowia sp.	Metschnikowia	Ascomycota	43.418334, -89.626967	43.418334	-89.626967	Tree	Fungus	Fungus	NA	NA	NA	NA	Betula	Betula sp.	Birch	Fungus	NA	JP2	a	YHQL_JP2	30	Porcupine Mountains States Park, MI	John Pool	TRUE	yHQL105	Metschnikowia pulcherrima sp. complex	Saccharomycotina	Metschnikowia	Upper Midwest
Michigan	yHKB422	Hanseniaspora uvarum	Hanseniaspora	Ascomycota	47.173051, -88.449209	47.173051	-88.449209	Plant	Plant Matter	Fruit	Bilberry	Ericaceae	Berry	NA	Vaccinium	Vaccinium sp.	Bilberry	NA	NA	RW10	b	YHKB_RW10	10	Hungarian Falls, MI	Russell Wrobel	TRUE	yHKB422	Hanseniaspora uvarum	Saccharomycotina	Hanseniaspora	Upper Midwest
Michigan	yHQL64	Hanseniaspora uvarum	Hanseniaspora	Ascomycota	46.525703, -86.671012	46.525703	-86.671012	Plant	Plant Matter	Fruit	White Berry	Unknown	Unknown	NA	Unknown	Unknown	Unknown	NA	NA	A&CH6	a	YHQL_A&CH6	30	Grand Island National Rec Area	Amanda Hulfachor & Chris Hittinger	TRUE	yHQL64	Hanseniaspora uvarum	Saccharomycotina	Hanseniaspora	Upper Midwest
Michigan	yHAB173	Hanseniaspora uvarum	Hanseniaspora	Ascomycota	46.614039, -85.254133	46.614039	-85.254133	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	1.5	a	YHAB_1.5	22	Tahquamenon Falls, MI, Nature Trail	ABH/CTH	TRUE	yHAB173	Hanseniaspora uvarum	Saccharomycotina	Hanseniaspora	Upper Midwest
Michigan	yHAB207	Torulaspora delbrueckii	Torulaspora	Ascomycota	46.601361, -85.190790	46.601361	-85.19079	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	2.9	a	YHAB_2.9	30	Tahquamenon Falls, MI, Upper Falls	ABH/CTH	TRUE	yHAB207	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Upper Midwest
Michigan	yHAB233	Mrakia sp.	Mrakia	Basidiomycota	46.601361, -85.190790	46.601361	-85.19079	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	1.24	a	YHAB_1.24	10	Tahquamenon Falls, MI, Upper Falls	ABH/CTH	TRUE	yHAB233	Mrakia sp.	Basidiomycota	Mrakia	Upper Midwest
Michigan	yHRVM55	Lachancea thermotolerans	Lachancea	Ascomycota	46.482739, -86.671216	46.482739	-86.671216	Lichen	Lichen	Lichen	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	1CAHD2	a	YHRVM_1CAHD2	10	Grand Island, MI	Chris Hittinger, Amanda Hulfachor	TRUE	yHRVM55	Lachancea thermotolerans	Saccharomycotina	Lachancea	Upper Midwest
Michigan	yHAB264	Mrakia sp.	Mrakia	Basidiomycota	46.601361, -85.190790	46.601361	-85.19079	Tree	Soil	Soil	NA	NA	NA	NA	Betula	Betula alleghaniensis	Yellow Birch	NA	NA	1.13	a	YHAB_1.13	10	Tahquamenon Falls, MI, Upper Falls	ABH/CTH	TRUE	yHAB264	Mrakia sp.	Basidiomycota	Mrakia	Upper Midwest
Michigan	yHRVM33	Saccharomyces paradoxus	Saccharomyces	Ascomycota	46.482739, -86.671216	46.482739	-86.671216	Tree	Plant Matter	Plant Matter	NA	NA	NA	NA	Fagus	NA	Beech	NA	NA	10CAHD2	a	YHRVM_10CAHD2	30	Grand Island, MI	Chris Hittinger, Amanda Hulfachor	TRUE	yHRVM33	Saccharomyces paradoxus	Saccharomycotina	Saccharomyces	Upper Midwest
Michigan	yHAB257	Mrakia sp.	Mrakia	Basidiomycota	45.948334, -86.243976	45.948334	-86.243976	Soil	Sand	Sand	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.9	a	YHAB_3.9	10	Manistique, MI Boardwalk	ABH/CTH	TRUE	yHAB257	Mrakia sp.	Basidiomycota	Mrakia	Upper Midwest
Michigan	yHKS41	Mrakia sp.	Mrakia	Basidiomycota	42.993739, -87.963492	42.993739	-87.963492	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus sp.	Oak	NA	NA	#14	a	YHKS_#14	10	Milwaukee, WI (Jackson Park)	Kayla Sylvester	TRUE	yHKS41	Mrakia sp.	Basidiomycota	Mrakia	Upper Midwest
Michigan	yHRVM51	Lachancea thermotolerans	Lachancea	Ascomycota	46.482739, -86.671216	46.482739	-86.671216	Tree	Plant Matter	Plant Matter	NA	NA	NA	NA	Quercus	Quercus sp.	Oak	NA	NA	2CAHD2	a	YHRVM_2CAHD2	10	Grand Island, MI	Chris Hittinger, Amanda Hulfachor	TRUE	yHRVM51	Lachancea thermotolerans	Saccharomycotina	Lachancea	Upper Midwest
Michigan	yHAB232	Mrakia gelida	Mrakia	Basidiomycota	46.601361, -85.190790	46.601361	-85.19079	Fungus	Fungus	Fungus	NA	NA	NA	NA	Unknown	Unknown	Unknown	Fungus	NA	1.23	a	YHAB_1.23	10	Tahquamenon Falls, MI, Upper Falls	ABH/CTH	TRUE	yHAB232	Mrakia gelida	Basidiomycota	Mrakia	Upper Midwest
Michigan	yHQL56	Hanseniaspora uvarum	Hanseniaspora	Ascomycota	46.525703, -86.671012	46.525703	-86.671012	Fungus	Fungus	Fungus	NA	NA	NA	NA	Unknown	Unknown	Mushroom	NA	NA	A&CH14	c	YHQL_A&CH14	30	Grand Island National Rec Area	Amanda Hulfachor & Chris Hittinger	TRUE	yHQL56	Hanseniaspora uvarum	Saccharomycotina	Hanseniaspora	Upper Midwest
Michigan	yHKS732	Mrakia gelida	Mrakia	Basidiomycota	47.441600, -87.878877	47.4416	-87.878877	Tree	Soil	Soil	NA	NA	NA	NA	Tsuga	Tsuga canadensis	Eastern Hemlock	NA	NA	#255	a	YHKS_#255	10	Copper Harbor, Michigan (Estivant Pines Nature Sanctuary	Chris Hittinger	TRUE	yHKS732	Mrakia gelida	Basidiomycota	Mrakia	Upper Midwest
Michigan	yHQL166	Hanseniaspora uvarum	Hanseniaspora	Ascomycota	43.418334, -89.626967	43.418334	-89.626967	Tree	Fungus	Fungus	NA	NA	NA	NA	Betula	Betula sp.	Birch	Fungus	NA	JP3	a	YHQL_JP3	10	Porcupine Mountains States Park, MI	John Pool	TRUE	yHQL166	Hanseniaspora uvarum	Saccharomycotina	Hanseniaspora	Upper Midwest
Michigan	yHQL139	Metschnikowia pulcherrima	Metschnikowia	Ascomycota	46.525703, -86.671012	46.525703	-86.671012	Fungus	Fungus	Fungus	NA	NA	NA	NA	Unknown	Unknown	Unknown	Fungus	NA	A&CH25	c	YHQL_A&CH25	30	Grand Island National Rec Area	Amanda Hulfachor & Chris Hittinger	TRUE	yHQL139	Metschnikowia pulcherrima sp. complex	Saccharomycotina	Metschnikowia	Upper Midwest
Michigan	yHRVM54	Kluyveromyces lactis	Kluyveromyces	Ascomycota	46.482739, -86.671216	46.482739	-86.671216	Miscellaneous	Miscellaneous	Sawdust	NA	NA	NA	NA	NA	NA	NA	NA	NA	3CAHD2	b	YHRVM_3CAHD2	10	Grand Island, MI	Chris Hittinger, Amanda Hulfachor	TRUE	yHRVM54	Kluyveromyces lactis	Saccharomycotina	Kluyveromyces	Upper Midwest
Michigan	yHKS16	Kluyveromyces lactis	Kluyveromyces	Ascomycota	42.993739, -87.963492	42.993739	-87.963492	Tree	Plant Matter	Bark	NA	NA	NA	NA	Quercus	Quercus sp.	Oak	NA	NA	#11	a	YHKS_#11	30	Milwaukee, WI (Jackson Park)	Kayla Sylvester	TRUE	yHKS16	Kluyveromyces lactis	Saccharomycotina	Kluyveromyces	Upper Midwest
Michigan	yHQL96	Hanseniaspora uvarum	Hanseniaspora	Ascomycota	46.525703, -86.671012	46.525703	-86.671012	Fungus	Fungus	Fungus	NA	NA	NA	NA	Unknown	Unknown	Fungus	NA	NA	A&CH8	b	YHQL_A&CH8	22	Grand Island National Rec Area	Amanda Hulfachor & Chris Hittinger	TRUE	yHQL96	Hanseniaspora uvarum	Saccharomycotina	Hanseniaspora	Upper Midwest
Michigan	yHQL53	Metschnikowia sinensis	Metschnikowia	Ascomycota	43.418334, -89.626967	43.418334	-89.626967	Tree	Fungus	Fungus	NA	NA	NA	NA	Betula	Betula sp.	Birch	Fungus	NA	JP2	b	YHQL_JP2	22	Porcupine Mountains States Park, MI	John Pool	TRUE	yHQL53	Metschnikowia pulcherrima sp. complex	Saccharomycotina	Metschnikowia	Upper Midwest
Michigan	yHKS14	Kluyveromyces lactis	Kluyveromyces	Ascomycota	43.004465, -87.922853	43.004465	-87.922853	Tree	Plant Matter	Bark	NA	NA	NA	NA	Quercus	Quercus sp.	Oak	NA	NA	#3	a	YHKS_#3	30	Milwaukee, WI (Kosciuskzo Park)	Kayla Sylvester	TRUE	yHKS14	Kluyveromyces lactis	Saccharomycotina	Kluyveromyces	Upper Midwest
Michigan	yHRVM45	Hanseniaspora uvarum	Hanseniaspora	Ascomycota	46.482739, -86.671216	46.482739	-86.671216	Soil	Sand	Sand	NA	NA	NA	NA	NA	NA	NA	NA	NA	4CAHD2	a	YHRVM_4CAHD2	10	Grand Island, MI	Chris Hittinger, Amanda Hulfachor	TRUE	yHRVM45	Hanseniaspora uvarum	Saccharomycotina	Hanseniaspora	Upper Midwest
Michigan	yHKS6	Kluyveromyces lactis	Kluyveromyces	Ascomycota	42.993739, -87.963492	42.993739	-87.963492	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus sp.	Oak	NA	NA	#14	b	YHKS_#14	30	Milwaukee, WI (Jackson Park)	Kayla Sylvester	TRUE	yHKS6	Kluyveromyces lactis	Saccharomycotina	Kluyveromyces	Upper Midwest
Michigan	yHAB193	Lachancea kluyveri	Lachancea	Ascomycota	45.717810, -86.669512	45.71781	-86.669512	Tree	Fungus	Fungus	NA	NA	NA	NA	Betula	Betula papyrifera	White Birch	Fungus	NA	3.6	a	YHAB_3.6	30	Fayette, MI	ABH/CTH	TRUE	yHAB193	Lachancea kluyveri	Saccharomycotina	Lachancea	Upper Midwest
Michigan	yHQL51	Metschnikowia sinensis	Metschnikowia	Ascomycota	43.418334, -89.626967	43.418334	-89.626967	Tree	Plant Matter	Nut	Birch Nut	Betulaceae	Nut	NA	Betula	Betula sp.	Birch	NA	NA	JP1	b	YHQL_JP1	22	Porcupine Mountains States Park, MI	John Pool	TRUE	yHQL51	Metschnikowia pulcherrima sp. complex	Saccharomycotina	Metschnikowia	Upper Midwest
Michigan	yHAB251	Mrakia sp.	Mrakia	Basidiomycota	45.717810, -86.669512	45.71781	-86.669512	Tree	Soil	Soil	NA	NA	NA	NA	Betula	Betula papyrifera	White Birch	NA	NA	3.4	b	YHAB_3.4	10	Fayette, MI	ABH/CTH	TRUE	yHAB251	Mrakia sp.	Basidiomycota	Mrakia	Upper Midwest
Michigan	yHAB226	Hanseniaspora uvarum	Hanseniaspora	Ascomycota	46.601361, -85.190790	46.601361	-85.19079	Tree	Plant Matter	Fruit	Raspberry	Rosaceae	Drupe	NA	Rubus	Rubus sp.	Raspberry	NA	NA	1.1	b	YHAB_1.1	10	Tahquamenon Falls, MI, Upper Falls	ABH/CTH	TRUE	yHAB226	Hanseniaspora uvarum	Saccharomycotina	Hanseniaspora	Upper Midwest
Michigan	yHAB254	Mrakia sp.	Mrakia	Basidiomycota	45.717810, -86.669512	45.71781	-86.669512	Tree	Soil	Soil	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	3.7	c	YHAB_3.7	10	Fayette, MI	ABH/CTH	TRUE	yHAB254	Mrakia sp.	Basidiomycota	Mrakia	Upper Midwest
Michigan	yHAB253	Mrakia sp.	Mrakia	Basidiomycota	45.717810, -86.669512	45.71781	-86.669512	Tree	Soil	Soil	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	3.7	a	YHAB_3.7	10	Fayette, MI	ABH/CTH	TRUE	yHAB253	Mrakia sp.	Basidiomycota	Mrakia	Upper Midwest
Michigan	yHAB252	Mrakia sp.	Mrakia	Basidiomycota	45.717810, -86.669512	45.71781	-86.669512	Tree	Soil	Soil	NA	NA	NA	NA	Thuja	Thuja plicata	Pacific Redcedar	NA	NA	3.5	a	YHAB_3.5	10	Fayette, MI	ABH/CTH	TRUE	yHAB252	Mrakia sp.	Basidiomycota	Mrakia	Upper Midwest
Michigan	yHKS21	Mrakia gelida	Mrakia	Basidiomycota	42.993739, -87.963492	42.993739	-87.963492	Tree	Plant Matter	Leaves	NA	NA	NA	NA	Quercus	Quercus sp.	Oak	NA	NA	#18	a	YHKS_#18	10	Milwaukee, WI (Jackson Park)	Kayla Sylvester	TRUE	yHKS21	Mrakia gelida	Basidiomycota	Mrakia	Upper Midwest
Michigan	yHAB217	Hanseniaspora uvarum	Hanseniaspora	Ascomycota	46.601361, -85.190790	46.601361	-85.19079	Tree	Plant Matter	Fruit	Raspberry	Rosaceae	Drupe	NA	Rubus	Rubus sp.	Raspberry	NA	NA	1.1	a	YHAB_1.1	30	Tahquamenon Falls, MI, Upper Falls	ABH/CTH	TRUE	yHAB217	Hanseniaspora uvarum	Saccharomycotina	Hanseniaspora	Upper Midwest
Michigan	yHKS25	Mrakia gelida	Mrakia	Basidiomycota	43.161611, -88.188019	43.161611	-88.188019	Tree	Plant Matter	Leaves	NA	NA	NA	NA	NA	NA	NA	NA	NA	#20	b	YHKS_#20	10	Lisbon, WI (Menominee Park)	Kayla Sylvester	TRUE	yHKS25	Mrakia gelida	Basidiomycota	Mrakia	Upper Midwest
Minnesota	yHMJ124	Mrakia sp.	Mrakia	Basidiomycota	44.997282, -93.354812 	44.997282	-93.354812	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	d	YHMJ_10	4	Bassett creek, golden valley MN	Martin Jarzyna	TRUE	yHMJ124	Mrakia sp.	Basidiomycota	Mrakia	Upper Midwest
Minnesota	yHMJ6	Metschnikowia sinensis	Metschnikowia	Ascomycota	45.027429, -93.438540	45.027429	-93.43854	Tree	Plant Matter	Bark	NA	NA	NA	NA	Populus	Populus balsamifera	Balsam Poplar	Fungi	NA	8	a	YHMJ_8	30	French park, Plymouth MN	Martin jarzyna	TRUE	yHMJ6	Metschnikowia pulcherrima sp. complex	Saccharomycotina	Metschnikowia	Upper Midwest
Minnesota	yHMJ53	Cystofilobasidium capitatum	Cystofilobasidium	Basidiomycota	44.997282, -93.354812 	44.997282	-93.354812	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	d	YHMJ_10	10	Bassett creek, golden valley MN	Martin Jarzyna	TRUE	yHMJ53	Cystofilobasidium capitatum	Basidiomycota	Cystofilobasidium	Upper Midwest
Minnesota	yHMJ16	Hanseniaspora uvarum	Hanseniaspora	Ascomycota	45.027429, -93.438540	45.027429	-93.43854	Tree	Plant Matter	Fruit/Leaves	Buckthorn Berry	Rhamnaceae	Berry	NA	Rhamnus	Rhamnus cathartica	Buckthorn	NA	NA	6	a	YHMJ_6	22	french park, plymouth MN	martin jarzyna	TRUE	yHMJ16	Hanseniaspora uvarum	Saccharomycotina	Hanseniaspora	Upper Midwest
Minnesota	yHMJ19	Hanseniaspora uvarum	Hanseniaspora	Ascomycota	45.027429, -93.438540	45.027429	-93.43854	Tree	Plant Matter	Bark	NA	NA	NA	NA	Populus	Populus balsamifera	Balsam Poplar	Fungi	NA	8	a	YHMJ_8	22	french park, plymouth mn	martin jarzyna	TRUE	yHMJ19	Hanseniaspora uvarum	Saccharomycotina	Hanseniaspora	Upper Midwest
Minnesota	yHMJ123	Mrakia sp.	Mrakia	Basidiomycota	44.997282, -93.354812 	44.997282	-93.354812	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	e	YHMJ_10	4	Bassett creek, Golden Valley mn	Martin Jarzyna	TRUE	yHMJ123	Mrakia sp.	Basidiomycota	Mrakia	Upper Midwest
Minnesota	yHMJ70	Cystofilobasidium capitatum	Cystofilobasidium	Basidiomycota	44.997282, -93.354812 	44.997282	-93.354812	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	b	YHMJ_10	4	bassett creek, golden valley mn	Martin Jarzyna	TRUE	yHMJ70	Cystofilobasidium capitatum	Basidiomycota	Cystofilobasidium	Upper Midwest
Minnesota	yHMJ125	Metschnikowia sp.	Metschnikowia	Ascomycota	45.027429, -93.438540	45.027429	-93.43854	Tree	Plant Matter	Fruit	Crabapple	Rosaceae	Pome	NA	Malus	Malus sp.	Crabapple	NA	NA	7	c	YHMJ_7	4	French park, Plymouth MN	Martin Jarzyna	TRUE	yHMJ125	Metschnikowia pulcherrima sp. complex	Saccharomycotina	Metschnikowia	Upper Midwest
Minnesota	yHMJ5	Metschnikowia sinensis	Metschnikowia	Ascomycota	45.027429, -93.438540	45.027429	-93.43854	Tree	Plant Matter	Fruit	Crabapple	Rosaceae	Pome	NA	Malus	Malus sp.	Crabapple	NA	NA	7	a	YHMJ_7	30	French Park, Plymouth MN	Martin jarzyna	TRUE	yHMJ5	Metschnikowia pulcherrima sp. complex	Saccharomycotina	Metschnikowia	Upper Midwest
Minnesota	yHMJ55	Mrakia sp.	Mrakia	Basidiomycota	44.997282, -93.354812 	44.997282	-93.354812	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	f	YHMJ_10	10	Bassett creek, golden valley MN	Martin Jarzyna	TRUE	yHMJ55	Cystofilobasidium capitatum	Basidiomycota	Cystofilobasidium	Upper Midwest
Minnesota	yHMJ50	Cystofilobasidium capitatum	Cystofilobasidium	Basidiomycota	44.997282, -93.354812 	44.997282	-93.354812	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	a	YHMJ_10	10	Bassett creek golden valley mn	Martin Jarzyna	TRUE	yHMJ50	Cystofilobasidium capitatum	Basidiomycota	Cystofilobasidium	Upper Midwest
Minnesota	yHMJ71	Cystofilobasidium	Cystofilobasidium	Basidiomycota	44.997282, -93.354812 	44.997282	-93.354812	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	c	YHMJ_10	4	bassett creek, golden valley mn	Martin Jarzyna	TRUE	yHMJ71	Cystofilobasidium capitatum	Basidiomycota	Cystofilobasidium	Upper Midwest
Mississippi	yHKB325	Torulaspora delbrueckii	Torulaspora	Ascomycota	31.7013,-90.3976	31.7013	-90.3976	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	RT20	a	YHKB_RT20	22	Wesson, MS	Kelly Buh	TRUE	yHKB325	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	South
Missouri	yHKB426	Candida sake	Candida	Ascomycota	40.0728,-94.1048	40.0728	-94.1048	Soil	Soil/Plant Matter	Soil/Grass	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	RT7	a	YHKB_RT7	10	Pattonsburg, MO	Kelly Buh	TRUE	yHKB426	Candida sake	Saccharomycotina	Candida	Ohio Valley
Missouri	yHKS54	Saccharomyces paradoxus	Saccharomyces	Ascomycota	40.196441, -92.579533	40.196441	-92.579533	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus alba	White Oak	NA	NA	#2M	a	YHKS_#2M	30	Kirksville, MO	William Alexander	TRUE	yHKS54	Saccharomyces paradoxus	Saccharomycotina	Saccharomyces	Ohio Valley
Missouri	yHKS55	Metschnikowia pulcherrima	Metschnikowia	Ascomycota	40.196441, -92.579533	40.196441	-92.579533	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus alba	White Oak	NA	NA	#2M	b	YHKS_#2M	30	Kirksville, MO	William Alexander	TRUE	yHKS55	Metschnikowia pulcherrima sp. complex	Saccharomycotina	Metschnikowia	Ohio Valley
Missouri	yHKB324	Torulaspora delbrueckii	Torulaspora	Ascomycota	40.0728,-94.1048	40.0728	-94.1048	Soil	Soil/Plant Matter	Soil/Grass	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	RT9	a	YHKB_RT9	22	Pattonsburg, MO	Kelly Buh	TRUE	yHKB324	Torulaspora delbrueckii	Saccharomycotina	Torulaspora	Ohio Valley
Missouri	yHKS58	Saccharomyces paradoxus	Saccharomyces	Ascomycota	38.927490, -92.348921	38.92749	-92.348921	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus alba	White Oak	NA	NA	#6M	b	YHKS_#6M	30	Columbia, MO (Hinkson Creek)	William Alexander	TRUE	yHKS58	Saccharomyces paradoxus	Saccharomycotina	Saccharomyces	Ohio Valley
Missouri	yHKS72	Metschnikowia pulcherrima	Metschnikowia	Ascomycota	38.927490, -92.348921	38.92749	-92.348921	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus alba	White Oak	NA	NA	#6M	a	YHKS_#6M	30	Columbia, MO (Hinkson Creek)	William Alexander	TRUE	yHKS72	Metschnikowia pulcherrima sp. complex	Saccharomycotina	Metschnikowia	Ohio Valley
Missouri	yHKB312	Kazachstania martiniae	Kazachstania	Ascomycota	40.0728,-94.1048	40.0728	-94.1048	Soil	Soil/Plant Matter	Soil/Grass	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	RT9	b	YHKB_RT9	30	Pattonsburg, MO	Kelly Buh	TRUE	yHKB312	Kazachstania martiniae	Saccharomycotina	Kazachstania	Ohio Valley
Missouri	yHKS267	Saccharomyces paradoxus	Saccharomyces	Ascomycota	38.927490, -92.348921	38.92749	-92.348921	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus alba	White Oak	NA	NA	#6M	a	YHKS_#6M	10	Columbia, MO (Hinkson Creek)	William Alexander	TRUE	yHKS267	Saccharomyces paradoxus	Saccharomycotina	Saccharomyces	Ohio Valley
Missouri	yHKS216	Mrakia sp.	Mrakia	Basidiomycota	40.196441, -92.579533	40.196441	-92.579533	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus alba	White Oak	NA	NA	#2M	b	YHKS_#2M	10	Kirksville, MO	William Alexander	TRUE	yHKS216	Mrakia sp.	Basidiomycota	Mrakia	Ohio Valley
Missouri	yHKS71	Saccharomyces paradoxus	Saccharomyces	Ascomycota	38.951813, -92.336335	38.951813	-92.336335	Tree	Soil	Soil	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	#5M	a	YHKS_#5M	30	Columbia, MO	William Alexander	TRUE	yHKS71	Saccharomyces paradoxus	Saccharomycotina	Saccharomyces	Ohio Valley
Missouri	yHKS57	Metschnikowia fructicola	Metschnikowia	Ascomycota	40.196441, -92.579533	40.196441	-92.579533	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus alba	White Oak	NA	NA	#4M	b	YHKS_#4M	30	Kirksville, MO	William Alexander	TRUE	yHKS57	Metschnikowia pulcherrima sp. complex	Saccharomycotina	Metschnikowia	Ohio Valley
Missouri	yHKS73	Metschnikowia pulcherrima	Metschnikowia	Ascomycota	38.816346, -92.383262	38.816346	-92.383262	Tree	Soil	Soil	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	#7M	b	YHKS_#7M	30	Cooper's Landing, MO	William Alexander	TRUE	yHKS73	Metschnikowia pulcherrima sp. complex	Saccharomycotina	Metschnikowia	Ohio Valley
Missouri	yHKS69	Saccharomyces paradoxus	Saccharomyces	Ascomycota	40.196441, -92.579533	40.196441	-92.579533	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus alba	White Oak	NA	NA	#1M	a	YHKS_#1M	30	Kirksville, MO	William Alexander	TRUE	yHKS69	Saccharomyces paradoxus	Saccharomycotina	Saccharomyces	Ohio Valley
Missouri	yHKS56	Metschnikowia pulcherrima	Metschnikowia	Ascomycota	40.196441, -92.579533	40.196441	-92.579533	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus alba	White Oak	NA	NA	#3M	a	YHKS_#3M	30	Kirksville, MO	William Alexander	TRUE	yHKS56	Metschnikowia pulcherrima sp. complex	Saccharomycotina	Metschnikowia	Ohio Valley
Montana	yHQL426	Mrakia gelida	Mrakia	Basidiomycota	45.386820, -110.681776	45.38682	-110.681776	Tree	Plant Matter	Bark	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	NA	QL#8	a	YHQL_QL#8	10	Pray, MT	Erik Jessen and Erica Macke	TRUE	yHQL426	Mrakia gelida	Basidiomycota	Mrakia	Northern Rockies and Plains
New Hampshire	yHKS253	Saccharomyces paradoxus	Saccharomyces	Ascomycota	43.567496, -72.289615	43.567496	-72.289615	Tree	Soil	Soil	NA	NA	NA	NA	Betula	Betula populifolia	Grey Birch	NA	NA	#112	a	YHKS_#112	22	272 Ladieu Rd. Plainfield, NH	Alysha Heimberg	TRUE	yHKS253	Saccharomyces paradoxus	Saccharomycotina	Saccharomyces	Northeast
New Hampshire	yHKS219	Kluyveromyces lactis	Kluyveromyces	Ascomycota	43.567496, -72.289615	43.567496	-72.289615	Tree	Plant Matter	Leaves	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#90	a	YHKS_#90	30	272 Ladieu Rd. Plainfield, NH	Alysha Heimberg	TRUE	yHKS219	Kluyveromyces lactis	Saccharomycotina	Kluyveromyces	Northeast
New Hampshire	yHKB188	Candida railenensis	Candida	Ascomycota	44.3878:-71.1731	44.3878	-71.1731	Tree	Plant Matter	Fruit/Leaves	Apple	Rosaceae	Pome	NA	Malus	Malus sp.	Apple	NA	NA	NH7	a	YHKB_NH7	10	Gorham, NH	Beth Sargent	TRUE	yHKB188	Candida railenensis	Saccharomycotina	Candida	Northeast
New Hampshire	yHKB404	Mrakia gelida	Mrakia	Basidiomycota	44.3878:-71.1731	44.3878	-71.1731	Plant	Plant Matter	Leaves	NA	NA	NA	NA	Unknown	Unknown	Unknown	Fungus	NA	NH2	a	YHKB_NH2	4	Gorham, NH	Beth Sargent	TRUE	yHKB404	Mrakia gelida	Basidiomycota	Mrakia	Northeast
New Hampshire	yHKS234	Kluyveromyces lactis	Kluyveromyces	Ascomycota	43.567496, -72.289615	43.567496	-72.289615	Tree	Soil	Soil	NA	NA	NA	NA	Betula	Betula alleghaniensis	Yellow Birch	NA	NA	#115	a	YHKS_#115	30	272 Ladieu Rd. Plainfield, NH	Alysha Heimberg	TRUE	yHKS234	Kluyveromyces lactis	Saccharomycotina	Kluyveromyces	Northeast
New Hampshire	yHKS246	Saccharomyces paradoxus	Saccharomyces	Ascomycota	43.567496, -72.289615	43.567496	-72.289615	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#102	a	YHKS_#102	22	272 Ladieu Rd. Plainfield, NH	Alysha Heimberg	TRUE	yHKS246	Saccharomyces paradoxus	Saccharomycotina	Saccharomyces	Northeast
New Hampshire	yHKS233	Kluyveromyces lactis	Kluyveromyces	Ascomycota	43.567496, -72.289615	43.567496	-72.289615	Tree	Plant Matter	Leaves	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#90	b	YHKS_#90	30	272 Ladieu Rd. Plainfield, NH	Alysha Heimberg	TRUE	yHKS233	Kluyveromyces lactis	Saccharomycotina	Kluyveromyces	Northeast
